Path,Date,Width,Height
/Users/fanguo/Documents/Design File/Public Profile/publicProfile-12.png,1447130788000,1024,683
/Users/fanguo/Documents/Design File/Public Profile/publicProfile-13.png,1447130790000,1024,683
/Users/fanguo/Documents/Design File/Public Profile/publicProfile-14.png,1447130793000,1024,1044
/Users/fanguo/Documents/Design File/Public Profile/publicProfile-15.png,1447130793000,1024,1394
/Users/fanguo/Documents/Design File/OrgChart/Directory/New_3-02.png,1447204496000,1024,1191
/Users/fanguo/Documents/Design File/OrgChart/Directory/New_3-30.png,1447204499000,1024,1195
/Users/fanguo/Documents/Design File/OrgChart/Directory/New_3-31.png,1447204500000,1024,1046
/Users/fanguo/Documents/Design File/OrgChart/Directory/New_3-01.png,1447204542000,1024,692
/Users/fanguo/Documents/Design File/OrgChart/Directory/New_3-32.png,1447204542000,1024,692
/Users/fanguo/Documents/Design File/OrgChart/Directory/New_3-05.png,1447205930000,1025,692
/Users/fanguo/Documents/Design File/OrgChart/Directory/New_3-07.png,1447205931000,1025,692
/Users/fanguo/Documents/Design File/OrgChart/Directory/New_3-08.png,1447205932000,1024,692
/Users/fanguo/Documents/Design File/OrgChart/Directory/New_3-28.png,1447207823000,1024,692
/Users/fanguo/Documents/Design File/OrgChart/Directory/New_3-33.png,1447210178000,1024,867
/Users/fanguo/Documents/Design File/OrgChart/Directory/New_3-04.png,1447210471000,1024,867
/Users/fanguo/Documents/Design File/OrgChart/Directory/New_3-29.png,1447210938000,1024,866
/Users/fanguo/Documents/Design File/OrgChart/Directory/1111/New_4-01.png,1447295034000,1024,692
/Users/fanguo/Documents/Design File/OrgChart/Directory/1111/New_4-05.png,1447295035000,1025,692
/Users/fanguo/Documents/Design File/OrgChart/Directory/1111/New_4-13.png,1447295036000,1024,692
/Users/fanguo/Documents/Design File/OrgChart/Directory/1111/New_4-16.png,1447295037000,1024,692
/Users/fanguo/Documents/Design File/OrgChart/Directory/1111/New_4-06.png,1447295728000,1025,692
/Users/fanguo/Documents/Design File/Public Profile/Nov13/compare.png,1447707303000,1024,692
/Users/fanguo/Documents/Design File/OrgChart/Directory/1117/1117-11.png,1447816446000,1024,692
/Users/fanguo/Documents/Design File/OrgChart/Directory/1117/1117-13.png,1447816447000,1024,692
/Users/fanguo/Documents/Design File/OrgChart/Directory/1117/1117-15.png,1447816449000,1024,692
/Users/fanguo/Documents/Design File/OrgChart/Directory/1117/1117-16.png,1447816449000,1024,692
/Users/fanguo/Documents/Design File/OrgChart/Directory/1117/1117-17.png,1447816450000,1024,692
/Users/fanguo/Documents/Design File/OrgChart/Directory/1117/1117-18.png,1447816451000,1024,692
/Users/fanguo/Documents/Design File/OrgChart/Directory/1117/1117-21.png,1447889443000,1024,692
/Users/fanguo/Documents/Design File/OrgChart/Directory/1117/1117-09.png,1447896771000,700,552
/Users/fanguo/Documents/Design File/OrgChart/Directory/1117/1117-12.png,1447897799000,1024,693
/Users/fanguo/Documents/Design File/OrgChart/Directory/1117/1117-14.png,1447897800000,1024,692
/Users/fanguo/Documents/Design File/OrgChart/Directory/1117/1117-23.png,1447897909000,700,208
/Users/fanguo/Documents/Design File/OrgChart/Directory/1117/1117-19.png,1447983984000,1024,692
/Users/fanguo/Documents/Design File/OrgChart/Directory/1117/1117-20.png,1447985909000,1024,692
/Users/fanguo/Documents/Design File/OrgChart/Directory/1117/1117-26.png,1448319288000,1025,692
/Users/fanguo/Documents/Design File/OrgChart/Directory/1118/Directory_Hover.png,1448422223000,1024,692
/Users/fanguo/Documents/Design File/OrgChart/Directory/1118/Directory_Filter.png,1448518055000,305,492
/Users/fanguo/Documents/Design File/OrgChart/My Team/1123/MyTeam_cards.png,1448519181000,1024,692
/Users/fanguo/Documents/Design File/OrgChart/My Team/1123/MyTeam_filterApplied.png,1448519182000,1024,692
/Users/fanguo/Documents/Design File/OrgChart/My Team/1123/MyTeam_Filters.png,1448519182000,341,692
/Users/fanguo/Documents/Design File/OrgChart/Directory/1118/Directory_Cards.png,1448522075000,1024,692
/Users/fanguo/Documents/Design File/OrgChart/Directory/1118/Directory_FilterApplied.png,1448522075000,1025,692
/Users/fanguo/Documents/Design File/Public Profile/Nov13/publicProfile.png,1448906880000,1024,1319
/Users/fanguo/Documents/Design File/Public Profile/Nov13/publicProfile_edit.png,1448906941000,1024,1318
/Users/fanguo/Documents/Design File/Public Profile/1202/cover_adjust.png,1449109358000,1024,700
/Users/fanguo/Documents/Design File/Public Profile/1202/edit_social.png,1449109361000,1024,700
/Users/fanguo/Documents/Design File/Public Profile/1202/edit_links.png,1449109363000,1024,701
/Users/fanguo/Documents/Design File/Public Profile/1202/portrait_adjust.png,1449109366000,1024,701
/Users/fanguo/Documents/Design File/Public Profile/1202/edit_contact.png,1449109451000,1024,701
/Users/fanguo/Documents/Design File/Public Profile/1202/portrait_upload.png,1449109780000,1024,701
/Users/fanguo/Documents/Design File/Public Profile/1202/cover_upload.png,1449109916000,1024,700
/Users/fanguo/Documents/Design File/Public Profile/prototypeResources/pat_profile.png,1449622500000,930,722
/Users/fanguo/Documents/Design File/Public Profile/prototypeResources/pat_profile_s.png,1449624249000,305,200
/Users/fanguo/Documents/Design File/Public Profile/prototypeResources/kyle_profile_s.png,1449624293000,306,346
/Users/fanguo/Documents/Design File/Public Profile/prototypeResources/kyle_profile.png,1449703528000,1024,800
/Users/fanguo/Documents/Design File/OrgChart/My Team/1123/1117-31.png,1449714702000,1749,692
/Users/fanguo/Documents/Design File/Public Profile/1202/readonly.png,1449788752000,1024,1001
/Users/fanguo/Documents/Design File/Public Profile/1202/self.png,1449788754000,1024,1000
/Users/fanguo/Documents/Design File/Public Profile/1202/edit_inline.png,1449788757000,1024,1300
/Users/fanguo/Documents/Design File/Public Profile/1202/readonly_other.png,1449788759000,1024,1000
/Users/fanguo/Documents/Design File/Public Profile/1202/publicProfile_kai-04.png,1449888748000,1093,905
/Users/fanguo/Documents/Design File/OrgChart/actions_spec.png,1450397537000,1143,593
/Users/fanguo/Documents/Design File/OrgChart/newSearch.png,1450400509000,1583,290
/Users/fanguo/Documents/Design File/OrgChart/Directory/1217/card.png,1450425520000,1024,1114
/Users/fanguo/Documents/Design File/OrgChart/Directory/1217/list.png,1450425521000,1024,1119
/Users/fanguo/Documents/Design File/OrgChart/Directory/1217/1117-26.png,1450742241000,1025,692
/Users/fanguo/Documents/Design File/OrgChart/Directory/1217/1117-22.png,1450742573000,1024,692
/Users/fanguo/Documents/Design File/OrgChart/Directory/1217/1117-30.png,1450742574000,1025,692
/Users/fanguo/Documents/Design File/OrgChart/Directory/1217/1117-20.png,1450742927000,1024,692
/Users/fanguo/Documents/Design File/OrgChart/Directory/1217/1117-32.png,1450742928000,1024,692
/Users/fanguo/Documents/Design File/OrgChart/Directory/1217/1117-37.png,1450743089000,1024,692
/Users/fanguo/Documents/Design File/OrgChart/Directory/1222ALT/1117-39.png,1450835862000,1024,692
/Users/fanguo/Documents/Design File/OrgChart/Directory/1222ALT/compare.png,1450837491000,651,692
/Users/fanguo/Documents/Design File/OrgChart/Directory/1222ALT/1117-38.png,1450837733000,1024,692
/Users/fanguo/Documents/Design File/OrgChart/My Team/1217/card.png,1453399968000,1024,1114
/Users/fanguo/Documents/Design File/OrgChart/My Team/1217/list.png,1453399968000,1024,1119
/Users/fanguo/Documents/Design File/OrgChart/My Team/List/List-12.png,1453772658000,1024,700
/Users/fanguo/Documents/Design File/OrgChart/My Team/List/List-13.png,1453772658000,1024,700
/Users/fanguo/Documents/Design File/OrgChart/My Team/List/List-14.png,1453772658000,1024,700
/Users/fanguo/Documents/Design File/OrgChart/My Team/List/List-15.png,1453772659000,1024,700
/Users/fanguo/Documents/Design File/OrgChart/My Team/List/List-16.png,1453772659000,1024,700
/Users/fanguo/Documents/Design File/OrgChart/My Team/List/List-17.png,1453772659000,1024,700
/Users/fanguo/Documents/Design File/Public Profile/0126Stripe/publicProfile_kai-26.png,1453856399000,1024,1000
/Users/fanguo/Documents/Design File/Public Profile/0126Stripe/publicProfile_kai-27.png,1453856400000,1024,700
/Users/fanguo/Documents/Design File/Public Profile/0126Stripe/publicProfile_kai-28.png,1453856607000,1024,700
/Users/fanguo/Documents/Design File/OrgChart/My Team/List/My Team 0125-13.png,1454018176000,1024,700
/Users/fanguo/Documents/Design File/AboutMe/0202/AboutMe-05.png,1454458336000,1024,932
/Users/fanguo/Documents/Design File/AboutMe/0202/AboutMe-06.png,1454458336000,1024,692
/Users/fanguo/Documents/Design File/AboutMe/0202/AboutMe-07.png,1454459542000,1024,993
/Users/fanguo/Documents/Design File/AboutMe/0202/AboutMe-03.png,1454459823000,1024,839
/Users/fanguo/Documents/Design File/AboutMe/0202/AboutMe-04.png,1454459823000,1024,791
/Users/fanguo/Documents/Design File/OrgChart/My Team/List/My Team List.png,1454520923000,1024,1119
/Users/fanguo/Documents/Design File/OrgChart/UIReview/Vacancy/vacancy.png,1456179472000,1263,699
/Users/fanguo/Documents/Design File/OrgChart/UIReview/ViewMatrix/viewMatrix.png,1456181485000,1266,642
/Users/fanguo/Documents/Design File/OrgChart/UIReview/My Team/MyTeam.png,1456182305000,1284,838
/Users/fanguo/Documents/Design File/OrgChart/UIReview/My Team/misalignment.png,1456182484000,1205,778
/Users/fanguo/Documents/Design File/OrgChart/UIReview/My Team/card.png,1456196402000,285,214
/Users/fanguo/Documents/Design File/OrgChart/UIReview/My Team/vacancy.png,1456196758000,280,210
/Users/fanguo/Documents/Design File/OrgChart/UIReview/My Team/vacancy_focus.png,1456197001000,1482,302
/Users/fanguo/Documents/Design File/OrgChart/UIReview/My Team/emptySlot.png,1456197075000,804,423
/Users/fanguo/Documents/Design File/OrgChart/UIReview/My Team/viewMatrix.png,1456197177000,1432,745
/Users/fanguo/Documents/Design File/AboutMe/0225/AboutMe-09.png,1456469284000,1024,768
/Users/fanguo/Documents/Design File/AboutMe/0225/AboutMe-10.png,1456469286000,1024,953
/Users/fanguo/Documents/Design File/AboutMe/AboutMe-19.png,1457144404000,1024,768
/Users/fanguo/Documents/Design File/AboutMe/AboutMe-20.png,1457397205000,1024,720
/Users/fanguo/Documents/Design File/AboutMe/AboutMe-21.png,1457397205000,1024,720
/Users/fanguo/Documents/Design File/AboutMe/AboutMe-22.png,1457398217000,1024,720
/Users/fanguo/Documents/Design File/EmailNotification/emailNotification-01.png,1457562488000,800,1260
/Users/fanguo/Documents/Design File/EmailNotification/emailNotification-02.png,1457562489000,800,1200
/Users/fanguo/Documents/Design File/AboutMe/AboutMe-12.png,1457643533000,2653,958
/Users/fanguo/Documents/Design File/EmailNotification/emailNotification-04.png,1457662734000,800,1886
/Users/fanguo/Documents/Design File/OrgChart/Directory/1222ALT/1117-32.png,1457737901000,309,600
/Users/fanguo/Documents/Design File/MyDetails/Mar24/MyDetails-05.png,1458879720000,1024,720
/Users/fanguo/Documents/Design File/MyDetails/Mar24/MyDetails-06.png,1458879937000,1024,878
/Users/fanguo/Documents/Design File/MyDetails/Mar24/MyDetails-01.png,1458881935000,1024,720
/Users/fanguo/Documents/Design File/MyDetails/Mar24/MyDetails-04.png,1458881936000,1024,720
/Users/fanguo/Documents/Design File/MyDetails/Mar24/MyDetails-07.png,1458882240000,1024,1168
/Users/fanguo/Documents/Design File/Public Profile/Image Uplaod/publicProfile_kai-31.png,1459211524000,752,480
/Users/fanguo/Documents/Design File/Public Profile/Image Uplaod/publicProfile_kai-32.png,1459211524000,752,480
/Users/fanguo/Documents/Design File/Exp and Qlf/ExpQlf_4-12.png,1459371585000,1024,2072
/Users/fanguo/Documents/Design File/Public Profile/Image Uplaod/Apr1/publicProfile_kai-30.png,1459548177000,1024,701
/Users/fanguo/Documents/Design File/Public Profile/Image Uplaod/Apr1/publicProfile_kai-31.png,1459548178000,1024,701
/Users/fanguo/Documents/Design File/Public Profile/Image Uplaod/Apr14/Upload_spec.png,1460687603000,2034,3475
/Users/fanguo/Documents/Design File/SideTabs/Apr18/Untitled-2-01.png,1461030778000,1024,700
/Users/fanguo/Documents/Design File/SideTabs/Apr18/Untitled-2-02.png,1461030779000,1024,700
/Users/fanguo/Documents/Design File/SideTabs/Apr18/Untitled-2-03.png,1461030780000,1024,700
/Users/fanguo/Documents/Design File/SideTabs/Apr18/Untitled-2-04.png,1461030781000,1024,700
/Users/fanguo/Documents/Design File/SideTabs/Apr18/Untitled-2-05.png,1461030783000,1024,700
/Users/fanguo/Documents/Design File/SideTabs/Apr18/SideTabs-08.png,1461031860000,1440,800
/Users/fanguo/Documents/Design File/SideTabs/Apr18/SideTabs-06.png,1461032703000,1024,700
/Users/fanguo/Documents/Design File/LOV/Jobs_LOV-01.png,1461355241000,1378,1322
/Users/fanguo/Documents/Design File/LOV/Jobs_LOV-02.png,1461706530000,664,1322
/Users/fanguo/Documents/Design File/LOV/Jobs_LOV-03.png,1461878637000,1010,443
/Users/fanguo/Documents/Design File/MyDetails/Apr29/MyDetails-04.png,1461978114000,1024,720
/Users/fanguo/Documents/Design File/MyDetails/Apr29/MyDetails-05.png,1461978115000,1024,720
/Users/fanguo/Documents/Design File/MyDetails/Apr29/MyDetails-06.png,1461978115000,1024,878
/Users/fanguo/Documents/Design File/MyDetails/BG.png,1462324071000,1025,720
/Users/fanguo/Documents/Design File/MyDetails/Apr29/MyDetails-13.png,1462324158000,1024,720
/Users/fanguo/Documents/Design File/OrgChart/My Team/Card Spec.png,1462498235000,360,260
/Users/fanguo/Documents/Design File/MyDetails/May6/MyDetails-11.png,1462575849000,1024,720
/Users/fanguo/Documents/Design File/MyDetails/May6/MyDetails-09.png,1462575863000,1024,700
/Users/fanguo/Documents/Design File/MyDetails/May6/MyDetails-07.png,1462575880000,1024,1168
/Users/fanguo/Documents/Design File/MyDetails/May6/MyDetails-01.png,1462575909000,1024,720
/Users/fanguo/Documents/Design File/MyDetails/May6/MyDetails-04.png,1462575909000,1024,720
/Users/fanguo/Documents/Design File/MyDetails/May6/MyDetails-05.png,1462576243000,1024,720
/Users/fanguo/Documents/Design File/MyDetails/May6/MyDetails-06.png,1462576244000,1024,878
/Users/fanguo/Documents/Design File/MyDetails/May6/MyDetails-10.png,1462576288000,1024,720
/Users/fanguo/Documents/Design File/Smart HCM/May3/SmartHCM-01.png,1462577986000,1024,700
/Users/fanguo/Documents/Design File/Smart HCM/May3/SmartHCM-02.png,1462577986000,1024,700
/Users/fanguo/Documents/Design File/Smart HCM/May3/SmartHCM-03.png,1462577986000,1024,700
/Users/fanguo/Documents/Design File/Smart HCM/May3/SmartHCM-04.png,1462577987000,1024,700
/Users/fanguo/Documents/Design File/Smart HCM/May3/SmartHCM-05.png,1462577987000,1024,700
/Users/fanguo/Documents/Design File/Smart HCM/May3/SmartHCM-06.png,1462577988000,1024,700
/Users/fanguo/Documents/Design File/Smart HCM/May3/SmartHCM-07.png,1462577989000,1024,700
/Users/fanguo/Documents/Design File/Smart HCM/May3/SmartHCM-08.png,1462577990000,1024,700
/Users/fanguo/Documents/Design File/Smart HCM/May3/SmartHCM-09.png,1462577991000,1024,700
/Users/fanguo/Documents/Design File/Smart HCM/May3/SmartHCM-10.png,1462577992000,1024,700
/Users/fanguo/Documents/Design File/Smart HCM/May3/SmartHCM-11.png,1462577993000,1024,700
/Users/fanguo/Documents/Design File/Smart HCM/May3/SmartHCM-12.png,1462577994000,1024,700
/Users/fanguo/Documents/Design File/MyDetails/May12/C.png,1463038837000,1024,720
/Users/fanguo/Documents/Design File/MyDetails/May12/A.png,1463038838000,1024,720
/Users/fanguo/Documents/Design File/MyDetails/May12/B.png,1463038838000,1024,878
/Users/fanguo/Documents/Design File/MyDetails/May12/D.png,1463038838000,1024,878
/Users/fanguo/Documents/Design File/MyDetails/May12/MyDetails-20.png,1463122907000,1024,878
/Users/fanguo/Documents/Design File/MyDetails/May12/MyDetails-17.png,1463122930000,1024,878
/Users/fanguo/Documents/Design File/MyDetails/May12/MyDetails-19.png,1463122947000,1024,720
/Users/fanguo/Documents/Design File/MyDetails/May12/MyDetails-09.png,1463123007000,1024,720
/Users/fanguo/Documents/Design File/MyDetails/May12/MyDetails-06.png,1463123028000,1024,721
/Users/fanguo/Documents/Design File/MyDetails/May13/MyDetails-22.png,1463187204000,1024,720
/Users/fanguo/Documents/Design File/MyDetails/May13/MyDetails-09.png,1463194642000,1024,720
/Users/fanguo/Documents/Design File/MyDetails/May13/MyDetails-20.png,1463194642000,1024,720
/Users/fanguo/Documents/Design File/MyDetails/May13/MyDetails-23.png,1463203706000,1024,720
/Users/fanguo/Documents/Design File/MyDetails/May13/MyDetails-24.png,1463203706000,1024,720
/Users/fanguo/Documents/Design File/MyDetails/May13/MyDetails-04.png,1463203882000,1024,720
/Users/fanguo/Documents/Design File/MyDetails/May13/OHUG_Test-10.png,1463703539000,1024,720
/Users/fanguo/Documents/Design File/MyDetails/May13/MyDetails-26.png,1463703623000,1024,720
/Users/fanguo/Documents/Design File/MyDetails/May13/OHUG_Test [Recovered]-10.png,1463703853000,1024,720
/Users/fanguo/Documents/Design File/MyDetails/May13/OHUG_Test [Recovered]-16.png,1463704075000,1024,720
/Users/fanguo/Documents/Design File/MyDetails/May13/MyDetails-16.png,1463770723000,1024,720
/Users/fanguo/Documents/Design File/MyDetails/May13/MyDetails-17.png,1463770723000,1024,720
/Users/fanguo/Documents/Design File/MyDetails/May20/MyDetails-10.png,1463784694000,1024,720
/Users/fanguo/Documents/Design File/MyDetails/May20/MyDetails-17.png,1463784694000,1024,720
/Users/fanguo/Documents/Design File/MyDetails/May20/MyDetails-19.png,1463784694000,1024,1291
/Users/fanguo/Documents/Design File/MyDetails/May20/MyDetails-20.png,1463789468000,1024,1088
/Users/fanguo/Documents/Design File/MyDetails/May20/MyDetails-16.png,1463789488000,1024,720
/Users/fanguo/Documents/Design File/MyDetails/May20/MyDetails-18.png,1463789488000,1024,720
/Users/fanguo/Documents/Design File/Smart HCM/May22/SmartHCM-15.png,1463985632000,1024,700
/Users/fanguo/Documents/Design File/Smart HCM/May22/SmartHCM-17.png,1463985633000,1024,700
/Users/fanguo/Documents/Design File/Smart HCM/May22/SmartHCM-19.png,1463985633000,1024,700
/Users/fanguo/Documents/Design File/Smart HCM/May22/SmartHCM-13.png,1463986268000,1024,700
/Users/fanguo/Documents/Design File/Smart HCM/May22/SmartHCM-16.png,1463986268000,1024,700
/Users/fanguo/Documents/Design File/Smart HCM/May22/SmartHCM-18.png,1463986268000,1024,700
/Users/fanguo/Documents/Design File/Smart HCM/May22/SmartHCM_kai-13.png,1464033330000,1024,700
/Users/fanguo/Documents/Design File/MyDetails/May20/MyDetails-07.png,1464130651000,1024,720
/Users/fanguo/Documents/Design File/MyDetails/May20/MyDetails-08.png,1464130652000,1024,720
/Users/fanguo/Documents/Design File/MyDetails/May20/MyDetails-09.png,1464130652000,1024,720
/Users/fanguo/Documents/Design File/MyDetails/May20/MyDetails-02.png,1464131057000,1024,720
/Users/fanguo/Documents/Design File/MyDetails/May20/MyDetails-12.png,1464131225000,1024,720
/Users/fanguo/Documents/Design File/MyDetails/May20/MyDetails-03.png,1464131339000,1024,720
/Users/fanguo/Documents/Design File/MyDetails/May20/MyDetails-04.png,1464131340000,1024,720
/Users/fanguo/Documents/Design File/MyDetails/May20/MyDetails-11.png,1464199880000,1024,720
/Users/fanguo/Documents/Design File/Smart HCM/Jun8/SmartHCM-25.png,1465406989000,1024,807
/Users/fanguo/Documents/Design File/Smart HCM/Jun8/SmartHCM-26.png,1465406989000,1024,807
/Users/fanguo/Documents/Design File/Smart HCM/Jun8/SmartHCM-27.png,1465407465000,1810,470
/Users/fanguo/Documents/Design File/Smart HCM/Jun8/Smart-22.png,1465448466000,1024,700
/Users/fanguo/Documents/Design File/Smart HCM/Jun8/Smart-23.png,1465448466000,1024,700
/Users/fanguo/Documents/Design File/Smart HCM/Jun8/Smart-24.png,1465448467000,1024,700
/Users/fanguo/Documents/Design File/Smart HCM/Jun8/SmartHCM-22.png,1465449948000,1024,700
/Users/fanguo/Documents/Design File/Smart HCM/Jun8/SmartHCM-23.png,1465449948000,1024,700
/Users/fanguo/Documents/Design File/Smart HCM/Jun8/SmartHCM-24.png,1465449949000,1024,700
/Users/fanguo/Documents/Design File/Smart HCM/Jun8/SmartHCM-21.png,1465453340000,1024,807
/Users/fanguo/Documents/Design File/OrgChart/My Team/0617/My Team 0125-21.png,1466209576000,1024,692
/Users/fanguo/Documents/Design File/OrgChart/My Team/0617/My Team 0125-22.png,1466209577000,1024,692
/Users/fanguo/Documents/Design File/OrgChart/My Team/0617/My Team 0125-19.png,1466209612000,1024,692
/Users/fanguo/Documents/Design File/OrgChart/My Team/0617/My Team 0125-20.png,1466209632000,1024,692
/Users/fanguo/Documents/Design File/Public Profile/0621/moreContacts-30.png,1466560021000,1024,700
/Users/fanguo/Documents/Design File/MyDetails/Jun23/MyDetails-25.png,1466718474000,1024,400
/Users/fanguo/Documents/Design File/MyDetails/Jun23/MyDetails-26.png,1466718475000,1024,400
/Users/fanguo/Documents/Design File/MyDetails/Jun23/MyDetails-27.png,1466718475000,1024,400
/Users/fanguo/Documents/Design File/MyDetails/Jun23/MyDetails-31.png,1466718475000,1024,400
/Users/fanguo/Documents/Design File/MyDetails/Jun23/MyDetails-30.png,1466721689000,1024,1291
/Users/fanguo/Documents/Design File/Public Profile/Image Uplaod/Apr14/ImageUpload-24.png,1467148771000,1024,700
/Users/fanguo/Documents/Design File/Smart HCM/animated/resources/BG.png,1467331510000,1024,700
/Users/fanguo/Documents/Design File/Smart HCM/animated/resources/BG_0.png,1467350453000,1024,700
/Users/fanguo/Documents/Design File/Smart HCM/animated/resources/Bg_2.png,1467352456000,963,564
/Users/fanguo/Documents/Design File/Smart HCM/Jun30/SmartHCM-28.png,1467353150000,1024,700
/Users/fanguo/Documents/Design File/Smart HCM/Jun30/SmartHCM-29.png,1467353150000,1024,700
/Users/fanguo/Documents/Design File/Smart HCM/Jun30/SmartHCM-31.png,1467353151000,1024,700
/Users/fanguo/Documents/Design File/Smart HCM/Jun30/SmartHCM-40.png,1467353151000,1024,700
/Users/fanguo/Documents/Design File/Smart HCM/animated/resources/BG_banner.png,1468305421000,793,496
/Users/fanguo/Documents/Design File/Smart HCM/animated/resources/feeds.png,1468311959000,668,723
/Users/fanguo/Documents/Design File/Smart HCM/Jun30/SmartHCM-41.png,1468349341000,1024,700
/Users/fanguo/Documents/Design File/Smart HCM/Jun30/SmartHCM-42.png,1468349341000,1024,700
/Users/fanguo/Documents/Design File/Smart HCM/Jun30/SmartHCM-48.png,1468349446000,1024,700
/Users/fanguo/Documents/Design File/Smart HCM/Jun30/SmartHCM-49.png,1468349447000,1024,700
/Users/fanguo/Documents/Design File/Smart HCM/Jun30/SmartHCM-53.png,1468349769000,1024,700
/Users/fanguo/Documents/Design File/Smart HCM/Jun30/SmartHCM-44.png,1468350049000,1024,700
/Users/fanguo/Documents/Design File/Smart HCM/Jun30/SmartHCM-46.png,1468350049000,1024,700
/Users/fanguo/Documents/Design File/Student Cloud/mobile/animation/popular course.png,1468375315000,729,237
/Users/fanguo/Documents/Design File/Student Cloud/mobile/animation/popular program.png,1468375332000,918,232
/Users/fanguo/Documents/Design File/Student Cloud/mobile/animation/new course.png,1468375410000,918,238
/Users/fanguo/Documents/Design File/Student Cloud/mobile/animation/cards.png,1468377040000,588,1053
/Users/fanguo/Documents/Design File/Student Cloud/mobile/animation/list.png,1468377046000,609,1071
/Users/fanguo/Documents/Design File/Student Cloud/mobile/animation/banner.png,1468390890000,640,400
/Users/fanguo/Documents/Design File/Smart HCM/animated/resources/BG_s.png,1468532102000,344,390
/Users/fanguo/Documents/Design File/Smart HCM/animated/resources/panel_content.png,1468621605000,344,542
/Users/fanguo/Documents/Design File/Smart HCM/Jul17/SmartHCM-54.png,1468830733000,1024,700
/Users/fanguo/Documents/Design File/Smart HCM/SmartHCM-53.png,1468831344000,1024,700
/Users/fanguo/Documents/Design File/Smart HCM/Jul17/SmartHCM-53.png,1468831578000,1024,700
/Users/fanguo/Documents/Design File/MyDetails/Jul19/0.png,1468972889000,1024,1088
/Users/fanguo/Documents/Design File/MyDetails/Jul19/1.png,1468972889000,1024,700
/Users/fanguo/Documents/Design File/MyDetails/Jul19/2.png,1468972889000,1024,700
/Users/fanguo/Documents/Design File/MyDetails/Jul19/4.png,1468972889000,1024,700
/Users/fanguo/Documents/Design File/MyDetails/Jul19/3.png,1468972890000,1024,700
/Users/fanguo/Documents/Design File/MyDetails/Jul19/5.png,1468973630000,1024,700
/Users/fanguo/Documents/Design File/Smart HCM/Jul17/Newsfeed.png,1469170001000,1024,700
/Users/fanguo/Documents/Design File/Public Profile/0621/publicProfile_kai-12.png,1469498916000,1440,470
/Users/fanguo/Documents/Design File/Public Profile/0621/publicProfile_kai-31.png,1469499188000,1440,470
/Users/fanguo/Documents/Design File/Public Profile/0621/publicProfile_kai-32.png,1469499190000,1024,481
/Users/fanguo/Documents/Design File/Student Cloud/Export/suggested plan.png,1469581826000,1024,1552
/Users/fanguo/Documents/Design File/Public Profile/0621/publicProfile_kai-30.png,1469665032000,1024,700
/Users/fanguo/Documents/Design File/OrgChart/My Team/review_spec-01.png,1470183768000,906,769
/Users/fanguo/Documents/Design File/Student Cloud/OOW Demo/Planner/StudentCloudDemo-01.png,1470287827000,1024,1720
/Users/fanguo/Documents/Design File/Student Cloud/OOW Demo/Planner/StudentCloudDemo-02.png,1470287828000,1024,1211
/Users/fanguo/Documents/Design File/Student Cloud/OOW Demo/Planner/StudentCloudDemo-03.png,1470287828000,1024,1210
/Users/fanguo/Documents/Design File/Student Cloud/OOW Demo/Planner/StudentCloudDemo-04.png,1470287829000,1024,1210
/Users/fanguo/Documents/Design File/Student Cloud/OOW Demo/Planner/StudentCloudDemo-05.png,1470287829000,1024,720
/Users/fanguo/Documents/Design File/Student Cloud/OOW Demo/Planner/StudentCloudDemo-06.png,1470287830000,1024,720
/Users/fanguo/Documents/Design File/Student Cloud/OOW Demo/Planner/StudentCloudDemo-07.png,1470287831000,1024,1210
/Users/fanguo/Documents/Design File/Student Cloud/OOW Demo/Planner/StudentCloudDemo-08.png,1470287831000,1024,1210
/Users/fanguo/Documents/Design File/Student Cloud/OOW Demo/Planner/StudentCloudDemo-09.png,1470287832000,1024,1210
/Users/fanguo/Documents/Design File/Student Cloud/OOW Demo/Planner/StudentCloudDemo-10.png,1470287832000,1024,1375
/Users/fanguo/Documents/Design File/Student Cloud/OOW Demo/Enroll/StudentCloudDemo_Enroll-01.png,1470289483000,1024,1517
/Users/fanguo/Documents/Design File/Student Cloud/OOW Demo/Enroll/StudentCloudDemo_Enroll-02.png,1470289484000,1024,1600
/Users/fanguo/Documents/Design File/Student Cloud/OOW Demo/Enroll/StudentCloudDemo_Enroll-03.png,1470289484000,1024,1600
/Users/fanguo/Documents/Design File/Student Cloud/OOW Demo/Enroll/StudentCloudDemo_Enroll-04.png,1470289485000,1024,1600
/Users/fanguo/Documents/Design File/Student Cloud/OOW Demo/Enroll/StudentCloudDemo_Enroll-05.png,1470289486000,1024,1600
/Users/fanguo/Documents/Design File/Student Cloud/OOW Demo/Enroll/StudentCloudDemo_Enroll-06.png,1470289487000,1024,1600
/Users/fanguo/Documents/Design File/Student Cloud/OOW Demo/Enroll/StudentCloudDemo_Enroll-07.png,1470289487000,1024,1600
/Users/fanguo/Documents/Design File/Student Cloud/OOW Demo/Enroll/StudentCloudDemo_Enroll-08.png,1470289488000,1024,1601
/Users/fanguo/Documents/Design File/Student Cloud/OOW Demo/Enroll/StudentCloudDemo_Enroll-09.png,1470289489000,1024,1600
/Users/fanguo/Documents/Design File/Student Cloud/OOW Demo/Enroll/StudentCloudDemo_Enroll-10.png,1470289489000,1024,1600
